Hs,Tp,Dp,Tz,T01,T-1,Dm,S0,HsSwell,TpSwell,DpSwell,HsSea,TpSea,DpSea,H13,T13,H10,T10,Hmax,Tmax,datetime,hourly,tenmin
0.841,6.1,286,4.4,5.1,6.8,283,1.07,0.447,9.8,282,0.695,6.1,286,0.774,6.2,0.915,6.7,1.159,7.5,2019-12-31T20:05:00Z,2019-12-31T20:00:00Z,2019-12-31T20:00:00Z
0.841,6.1,286,4.4,5.1,6.8,283,1.07,0.447,9.8,282,0.695,6.1,286,0.774,6.2,0.915,6.7,1.159,7.5,2019-12-31T20:10:00Z,2019-12-31T20:00:00Z,2019-12-31T20:10:00Z
0.841,6.1,286,4.4,5.1,6.8,283,1.07,0.447,9.8,282,0.695,6.1,286,0.774,6.2,0.915,6.7,1.159,7.5,2019-12-31T20:15:00Z,2019-12-31T20:00:00Z,2019-12-31T20:10:00Z
0.842,11.6,295,4.4,5.3,7.9,253,1.1,0.565,11.6,295,0.598,5.6,299,0.8,7.6,1.021,9.1,1.245,7.5,2019-12-11T03:00:00Z,2019-12-11T03:00:00Z,2019-12-11T03:00:00Z
0.842,11.6,295,4.4,5.3,7.9,253,1.1,0.565,11.6,295,0.598,5.6,299,0.8,7.6,1.021,9.1,1.245,7.5,2019-12-11T03:05:00Z,2019-12-11T03:00:00Z,2019-12-11T03:00:00Z
0.842,11.6,295,4.4,5.3,7.9,253,1.1,0.565,11.6,295,0.598,5.6,299,0.8,7.6,1.021,9.1,1.245,7.5,2019-12-11T03:10:00Z,2019-12-11T03:00:00Z,2019-12-11T03:10:00Z
0.842,11.6,295,4.4,5.3,7.9,253,1.1,0.565,11.6,295,0.598,5.6,299,0.8,7.6,1.021,9.1,1.245,7.5,2019-12-11T03:15:00Z,2019-12-11T03:00:00Z,2019-12-11T03:10:00Z
0.842,14.2,270,5.7,6.7,9.4,268,1.02,0.533,14.2,270,0.62,6.7,158,0.783,8.9,0.948,9.9,1.262,7,2019-12-20T12:00:00Z,2019-12-20T12:00:00Z,2019-12-20T12:00:00Z
0.842,14.2,270,5.7,6.7,9.4,268,1.02,0.533,14.2,270,0.62,6.7,158,0.783,8.9,0.948,9.9,1.262,7,2019-12-20T12:05:00Z,2019-12-20T12:00:00Z,2019-12-20T12:00:00Z
0.842,14.2,270,5.7,6.7,9.4,268,1.02,0.533,14.2,270,0.62,6.7,158,0.783,8.9,0.948,9.9,1.262,7,2019-12-20T12:10:00Z,2019-12-20T12:00:00Z,2019-12-20T12:10:00Z
0.842,14.2,270,5.7,6.7,9.4,268,1.02,0.533,14.2,270,0.62,6.7,158,0.783,8.9,0.948,9.9,1.262,7,2019-12-20T12:15:00Z,2019-12-20T12:00:00Z,2019-12-20T12:10:00Z
0.843,8.5,94,4.7,5.1,6.1,121,0.99,0.357,8.5,146,0.723,6.1,163,0.765,5.9,0.934,6,1.226,4.5,2019-12-19T09:00:00Z,2019-12-19T09:00:00Z,2019-12-19T09:00:00Z
0.843,8.5,94,4.7,5.1,6.1,121,0.99,0.357,8.5,146,0.723,6.1,163,0.765,5.9,0.934,6,1.226,4.5,2019-12-19T09:05:00Z,2019-12-19T09:00:00Z,2019-12-19T09:00:00Z
0.843,8.5,94,4.7,5.1,6.1,121,0.99,0.357,8.5,146,0.723,6.1,163,0.765,5.9,0.934,6,1.226,4.5,2019-12-19T09:10:00Z,2019-12-19T09:00:00Z,2019-12-19T09:10:00Z
0.843,8.5,94,4.7,5.1,6.1,121,0.99,0.357,8.5,146,0.723,6.1,163,0.765,5.9,0.934,6,1.226,4.5,2019-12-19T09:15:00Z,2019-12-19T09:00:00Z,2019-12-19T09:10:00Z
0.846,9.8,278,4.4,5.1,6.8,273,1.08,0.482,9.8,278,0.678,6.1,298,0.828,7.1,0.994,7.9,1.317,7,2019-12-31T19:00:00Z,2019-12-31T19:00:00Z,2019-12-31T19:00:00Z
0.846,9.8,278,4.4,5.1,6.8,273,1.08,0.482,9.8,278,0.678,6.1,298,0.828,7.1,0.994,7.9,1.317,7,2019-12-31T19:05:00Z,2019-12-31T19:00:00Z,2019-12-31T19:00:00Z
0.846,9.8,278,4.4,5.1,6.8,273,1.08,0.482,9.8,278,0.678,6.1,298,0.828,7.1,0.994,7.9,1.317,7,2019-12-31T19:10:00Z,2019-12-31T19:00:00Z,2019-12-31T19:10:00Z
0.846,9.8,278,4.4,5.1,6.8,273,1.08,0.482,9.8,278,0.678,6.1,298,0.828,7.1,0.994,7.9,1.317,7,2019-12-31T19:15:00Z,2019-12-31T19:00:00Z,2019-12-31T19:10:00Z
0.846,14.2,297,7.5,9.7,13.3,264,1.06,0.744,14.2,297,0.38,6.7,238,0.882,13.2,1.036,12.4,1.186,11,2020-01-10T07:00:00Z,2020-01-10T07:00:00Z,2020-01-10T07:00:00Z
0.846,14.2,297,7.5,9.7,13.3,264,1.06,0.744,14.2,297,0.38,6.7,238,0.882,13.2,1.036,12.4,1.186,11,2020-01-10T07:05:00Z,2020-01-10T07:00:00Z,2020-01-10T07:00:00Z
0.846,14.2,297,7.5,9.7,13.3,264,1.06,0.744,14.2,297,0.38,6.7,238,0.882,13.2,1.036,12.4,1.186,11,2020-01-10T07:10:00Z,2020-01-10T07:00:00Z,2020-01-10T07:10:00Z
0.846,14.2,297,7.5,9.7,13.3,264,1.06,0.744,14.2,297,0.38,6.7,238,0.882,13.2,1.036,12.4,1.186,11,2020-01-10T07:15:00Z,2020-01-10T07:00:00Z,2020-01-10T07:10:00Z
0.847,4.7,286,4,4.5,6,283,1.09,0.376,11.6,298,0.745,4.7,286,0.756,5.4,0.908,5.5,1.289,8.5,2019-12-31T18:00:00Z,2019-12-31T18:00:00Z,2019-12-31T18:00:00Z
0.847,4.7,286,4,4.5,6,283,1.09,0.376,11.6,298,0.745,4.7,286,0.756,5.4,0.908,5.5,1.289,8.5,2019-12-31T18:05:00Z,2019-12-31T18:00:00Z,2019-12-31T18:00:00Z
0.847,4.7,286,4,4.5,6,283,1.09,0.376,11.6,298,0.745,4.7,286,0.756,5.4,0.908,5.5,1.289,8.5,2019-12-31T18:10:00Z,2019-12-31T18:00:00Z,2019-12-31T18:10:00Z
0.847,4.7,286,4,4.5,6,283,1.09,0.376,11.6,298,0.745,4.7,286,0.756,5.4,0.908,5.5,1.289,8.5,2019-12-31T18:15:00Z,2019-12-31T18:00:00Z,2019-12-31T18:10:00Z
0.848,14.2,254,5.3,6.6,9.5,257,1.07,0.64,14.2,254,0.51,5.6,259,0.835,9.2,1.077,10.4,1.692,10.5,2019-12-29T13:00:00Z,2019-12-29T13:00:00Z,2019-12-29T13:00:00Z
0.848,14.2,254,5.3,6.6,9.5,257,1.07,0.64,14.2,254,0.51,5.6,259,0.835,9.2,1.077,10.4,1.692,10.5,2019-12-29T13:05:00Z,2019-12-29T13:00:00Z,2019-12-29T13:00:00Z
0.848,14.2,254,5.3,6.6,9.5,257,1.07,0.64,14.2,254,0.51,5.6,259,0.835,9.2,1.077,10.4,1.692,10.5,2019-12-29T13:10:00Z,2019-12-29T13:00:00Z,2019-12-29T13:10:00Z
0.848,14.2,254,5.3,6.6,9.5,257,1.07,0.64,14.2,254,0.51,5.6,259,0.835,9.2,1.077,10.4,1.692,10.5,2019-12-29T13:15:00Z,2019-12-29T13:00:00Z,2019-12-29T13:10:00Z
0.848,11.6,260,3,3.5,6.2,270,1.05,0.441,11.6,260,0.71,2.3,313,0.734,3.8,0.88,4.1,1.525,9.5,2020-01-22T16:00:00Z,2020-01-22T16:00:00Z,2020-01-22T16:00:00Z
0.848,11.6,260,3,3.5,6.2,270,1.05,0.441,11.6,260,0.71,2.3,313,0.734,3.8,0.88,4.1,1.525,9.5,2020-01-22T16:05:00Z,2020-01-22T16:00:00Z,2020-01-22T16:00:00Z
0.848,11.6,260,3,3.5,6.2,270,1.05,0.441,11.6,260,0.71,2.3,313,0.734,3.8,0.88,4.1,1.525,9.5,2020-01-22T16:10:00Z,2020-01-22T16:00:00Z,2020-01-22T16:10:00Z
0.848,11.6,260,3,3.5,6.2,270,1.05,0.441,11.6,260,0.71,2.3,313,0.734,3.8,0.88,4.1,1.525,9.5,2020-01-22T16:15:00Z,2020-01-22T16:00:00Z,2020-01-22T16:10:00Z
0.849,18.3,298,5.8,6.9,10.2,265,0.96,0.567,18.3,298,0.609,6.1,173,0.742,8.6,0.904,9.3,1.306,13,2019-12-20T09:00:00Z,2019-12-20T09:00:00Z,2019-12-20T09:00:00Z
0.849,18.3,298,5.8,6.9,10.2,265,0.96,0.567,18.3,298,0.609,6.1,173,0.742,8.6,0.904,9.3,1.306,13,2019-12-20T09:05:00Z,2019-12-20T09:00:00Z,2019-12-20T09:00:00Z
0.849,18.3,298,5.8,6.9,10.2,265,0.96,0.567,18.3,298,0.609,6.1,173,0.742,8.6,0.904,9.3,1.306,13,2019-12-20T09:10:00Z,2019-12-20T09:00:00Z,2019-12-20T09:10:00Z
0.849,18.3,298,5.8,6.9,10.2,265,0.96,0.567,18.3,298,0.609,6.1,173,0.742,8.6,0.904,9.3,1.306,13,2019-12-20T09:15:00Z,2019-12-20T09:00:00Z,2019-12-20T09:10:00Z
0.849,14.2,268,5,6.1,9.2,277,1.1,0.582,14.2,268,0.559,6.1,304,0.831,9.7,1.031,11.3,1.305,11.5,2020-01-20T00:00:00Z,2020-01-20T00:00:00Z,2020-01-20T00:00:00Z
0.849,14.2,268,5,6.1,9.2,277,1.1,0.582,14.2,268,0.559,6.1,304,0.831,9.7,1.031,11.3,1.305,11.5,2020-01-20T00:05:00Z,2020-01-20T00:00:00Z,2020-01-20T00:00:00Z
0.849,14.2,268,5,6.1,9.2,277,1.1,0.582,14.2,268,0.559,6.1,304,0.831,9.7,1.031,11.3,1.305,11.5,2020-01-20T00:10:00Z,2020-01-20T00:00:00Z,2020-01-20T00:10:00Z
0.849,14.2,268,5,6.1,9.2,277,1.1,0.582,14.2,268,0.559,6.1,304,0.831,9.7,1.031,11.3,1.305,11.5,2020-01-20T00:15:00Z,2020-01-20T00:00:00Z,2020-01-20T00:10:00Z
0.85,8.5,151,6.6,7.3,8.5,162,1.08,0.563,8.5,165,0.522,6.7,175,0.843,8.2,1.008,8.4,1.366,10,2019-12-19T12:00:00Z,2019-12-19T12:00:00Z,2019-12-19T12:00:00Z
0.85,8.5,151,6.6,7.3,8.5,162,1.08,0.563,8.5,165,0.522,6.7,175,0.843,8.2,1.008,8.4,1.366,10,2019-12-19T12:05:00Z,2019-12-19T12:00:00Z,2019-12-19T12:00:00Z
0.85,8.5,151,6.6,7.3,8.5,162,1.08,0.563,8.5,165,0.522,6.7,175,0.843,8.2,1.008,8.4,1.366,10,2019-12-19T12:10:00Z,2019-12-19T12:00:00Z,2019-12-19T12:10:00Z
0.85,8.5,151,6.6,7.3,8.5,162,1.08,0.563,8.5,165,0.522,6.7,175,0.843,8.2,1.008,8.4,1.366,10,2019-12-19T12:15:00Z,2019-12-19T12:00:00Z,2019-12-19T12:10:00Z
0.85,8.5,206,6.3,7.4,9.1,194,1.04,0.694,8.5,206,0.451,5.6,242,0.792,9.1,1.034,9.2,1.54,10,2019-12-27T21:00:00Z,2019-12-27T21:00:00Z,2019-12-27T21:00:00Z
0.85,8.5,206,6.3,7.4,9.1,194,1.04,0.694,8.5,206,0.451,5.6,242,0.792,9.1,1.034,9.2,1.54,10,2019-12-27T21:05:00Z,2019-12-27T21:00:00Z,2019-12-27T21:00:00Z
0.85,8.5,206,6.3,7.4,9.1,194,1.04,0.694,8.5,206,0.451,5.6,242,0.792,9.1,1.034,9.2,1.54,10,2019-12-27T21:10:00Z,2019-12-27T21:00:00Z,2019-12-27T21:10:00Z
0.85,8.5,206,6.3,7.4,9.1,194,1.04,0.694,8.5,206,0.451,5.6,242,0.792,9.1,1.034,9.2,1.54,10,2019-12-27T21:15:00Z,2019-12-27T21:00:00Z,2019-12-27T21:10:00Z
0.85,14.2,286,3.6,4,6.1,274,1.08,0.423,14.2,286,0.716,2.8,203,0.811,5.4,1.002,5.8,1.404,7,2019-12-29T05:00:00Z,2019-12-29T05:00:00Z,2019-12-29T05:00:00Z
0.85,14.2,286,3.6,4,6.1,274,1.08,0.423,14.2,286,0.716,2.8,203,0.811,5.4,1.002,5.8,1.404,7,2019-12-29T05:05:00Z,2019-12-29T05:00:00Z,2019-12-29T05:00:00Z
0.85,14.2,286,3.6,4,6.1,274,1.08,0.423,14.2,286,0.716,2.8,203,0.811,5.4,1.002,5.8,1.404,7,2019-12-29T05:10:00Z,2019-12-29T05:00:00Z,2019-12-29T05:10:00Z
0.85,14.2,286,3.6,4,6.1,274,1.08,0.423,14.2,286,0.716,2.8,203,0.811,5.4,1.002,5.8,1.404,7,2019-12-29T05:15:00Z,2019-12-29T05:00:00Z,2019-12-29T05:10:00Z
0.851,6.1,179,6,6.5,7.8,172,1.04,0.448,9.8,118,0.673,6.1,179,0.756,7.7,0.924,7.7,1.37,7,2019-12-14T19:00:00Z,2019-12-14T19:00:00Z,2019-12-14T19:00:00Z
0.851,6.1,179,6,6.5,7.8,172,1.04,0.448,9.8,118,0.673,6.1,179,0.756,7.7,0.924,7.7,1.37,7,2019-12-14T19:05:00Z,2019-12-14T19:00:00Z,2019-12-14T19:00:00Z
0.851,6.1,179,6,6.5,7.8,172,1.04,0.448,9.8,118,0.673,6.1,179,0.756,7.7,0.924,7.7,1.37,7,2019-12-14T19:10:00Z,2019-12-14T19:00:00Z,2019-12-14T19:10:00Z
0.851,6.1,179,6,6.5,7.8,172,1.04,0.448,9.8,118,0.673,6.1,179,0.756,7.7,0.924,7.7,1.37,7,2019-12-14T19:15:00Z,2019-12-14T19:00:00Z,2019-12-14T19:10:00Z
0.854,14.2,290,3.8,4.5,7.4,278,1.07,0.496,14.2,290,0.686,3.1,188,0.825,6.3,0.971,7.8,1.312,11,2019-12-29T04:00:00Z,2019-12-29T04:00:00Z,2019-12-29T04:00:00Z
0.854,14.2,290,3.8,4.5,7.4,278,1.07,0.496,14.2,290,0.686,3.1,188,0.825,6.3,0.971,7.8,1.312,11,2019-12-29T04:05:00Z,2019-12-29T04:00:00Z,2019-12-29T04:00:00Z
0.854,14.2,290,3.8,4.5,7.4,278,1.07,0.496,14.2,290,0.686,3.1,188,0.825,6.3,0.971,7.8,1.312,11,2019-12-29T04:10:00Z,2019-12-29T04:00:00Z,2019-12-29T04:10:00Z
0.854,14.2,290,3.8,4.5,7.4,278,1.07,0.496,14.2,290,0.686,3.1,188,0.825,6.3,0.971,7.8,1.312,11,2019-12-29T04:15:00Z,2019-12-29T04:00:00Z,2019-12-29T04:10:00Z
0.854,14.2,266,6.8,8.4,11.1,261,1.07,0.717,14.2,266,0.414,5.6,258,0.868,11.6,1.056,11.6,1.348,11.5,2020-01-05T18:00:00Z,2020-01-05T18:00:00Z,2020-01-05T18:00:00Z
0.854,14.2,266,6.8,8.4,11.1,261,1.07,0.717,14.2,266,0.414,5.6,258,0.868,11.6,1.056,11.6,1.348,11.5,2020-01-05T18:05:00Z,2020-01-05T18:00:00Z,2020-01-05T18:00:00Z
0.854,14.2,266,6.8,8.4,11.1,261,1.07,0.717,14.2,266,0.414,5.6,258,0.868,11.6,1.056,11.6,1.348,11.5,2020-01-05T18:10:00Z,2020-01-05T18:00:00Z,2020-01-05T18:10:00Z
0.854,14.2,266,6.8,8.4,11.1,261,1.07,0.717,14.2,266,0.414,5.6,258,0.868,11.6,1.056,11.6,1.348,11.5,2020-01-05T18:15:00Z,2020-01-05T18:00:00Z,2020-01-05T18:10:00Z
0.855,14.2,261,3,4.2,9,256,1.09,0.616,14.2,261,0.579,5.6,285,0.875,5.9,1.088,7.8,1.387,11,2020-01-13T05:00:00Z,2020-01-13T05:00:00Z,2020-01-13T05:00:00Z
0.855,14.2,261,3,4.2,9,256,1.09,0.616,14.2,261,0.579,5.6,285,0.875,5.9,1.088,7.8,1.387,11,2020-01-13T05:05:00Z,2020-01-13T05:00:00Z,2020-01-13T05:00:00Z
0.855,14.2,261,3,4.2,9,256,1.09,0.616,14.2,261,0.579,5.6,285,0.875,5.9,1.088,7.8,1.387,11,2020-01-13T05:10:00Z,2020-01-13T05:00:00Z,2020-01-13T05:10:00Z
0.855,14.2,261,3,4.2,9,256,1.09,0.616,14.2,261,0.579,5.6,285,0.875,5.9,1.088,7.8,1.387,11,2020-01-13T05:15:00Z,2020-01-13T05:00:00Z,2020-01-13T05:10:00Z
0.858,14.2,96,11.5,12.8,14.5,63,1.08,0.817,14.2,96,0.226,6.7,132,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T11:00:00Z,2020-01-15T11:00:00Z,2020-01-15T11:00:00Z
0.858,14.2,96,11.5,12.8,14.5,63,1.08,0.817,14.2,96,0.226,6.7,132,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T11:05:00Z,2020-01-15T11:00:00Z,2020-01-15T11:00:00Z
0.858,14.2,96,11.5,12.8,14.5,63,1.08,0.817,14.2,96,0.226,6.7,132,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T11:10:00Z,2020-01-15T11:00:00Z,2020-01-15T11:10:00Z
0.858,14.2,96,11.5,12.8,14.5,63,1.08,0.817,14.2,96,0.226,6.7,132,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T11:15:00Z,2020-01-15T11:00:00Z,2020-01-15T11:10:00Z
0.859,14.2,290,4.4,5.1,7.7,267,1.06,0.515,14.2,290,0.651,5.1,197,0.879,7.4,1.057,8,1.355,6.5,2019-12-27T18:00:00Z,2019-12-27T18:00:00Z,2019-12-27T18:00:00Z
0.859,14.2,290,4.4,5.1,7.7,267,1.06,0.515,14.2,290,0.651,5.1,197,0.879,7.4,1.057,8,1.355,6.5,2019-12-27T18:05:00Z,2019-12-27T18:00:00Z,2019-12-27T18:00:00Z
0.859,14.2,290,4.4,5.1,7.7,267,1.06,0.515,14.2,290,0.651,5.1,197,0.879,7.4,1.057,8,1.355,6.5,2019-12-27T18:10:00Z,2019-12-27T18:00:00Z,2019-12-27T18:10:00Z
0.859,14.2,290,4.4,5.1,7.7,267,1.06,0.515,14.2,290,0.651,5.1,197,0.879,7.4,1.057,8,1.355,6.5,2019-12-27T18:15:00Z,2019-12-27T18:00:00Z,2019-12-27T18:10:00Z
0.86,6.7,268,5.2,5.9,7.3,264,1,0.473,8.5,253,0.651,6.7,268,0.816,7.3,1.049,7.6,1.332,8,2019-12-02T23:00:00Z,2019-12-02T23:00:00Z,2019-12-02T23:00:00Z
0.86,6.7,268,5.2,5.9,7.3,264,1,0.473,8.5,253,0.651,6.7,268,0.816,7.3,1.049,7.6,1.332,8,2019-12-02T23:05:00Z,2019-12-02T23:00:00Z,2019-12-02T23:00:00Z
0.86,6.7,268,5.2,5.9,7.3,264,1,0.473,8.5,253,0.651,6.7,268,0.816,7.3,1.049,7.6,1.332,8,2019-12-02T23:10:00Z,2019-12-02T23:00:00Z,2019-12-02T23:10:00Z
0.86,6.7,268,5.2,5.9,7.3,264,1,0.473,8.5,253,0.651,6.7,268,0.816,7.3,1.049,7.6,1.332,8,2019-12-02T23:15:00Z,2019-12-02T23:00:00Z,2019-12-02T23:10:00Z
0.862,11.6,257,6.1,7.8,10.6,239,1.03,0.734,11.6,257,0.43,6.7,270,0.801,10.3,1.01,10.4,1.356,10.5,2019-12-29T11:00:00Z,2019-12-29T11:00:00Z,2019-12-29T11:00:00Z
0.862,11.6,257,6.1,7.8,10.6,239,1.03,0.734,11.6,257,0.43,6.7,270,0.801,10.3,1.01,10.4,1.356,10.5,2019-12-29T11:05:00Z,2019-12-29T11:00:00Z,2019-12-29T11:00:00Z
0.862,11.6,257,6.1,7.8,10.6,239,1.03,0.734,11.6,257,0.43,6.7,270,0.801,10.3,1.01,10.4,1.356,10.5,2019-12-29T11:10:00Z,2019-12-29T11:00:00Z,2019-12-29T11:10:00Z
0.862,11.6,257,6.1,7.8,10.6,239,1.03,0.734,11.6,257,0.43,6.7,270,0.801,10.3,1.01,10.4,1.356,10.5,2019-12-29T11:15:00Z,2019-12-29T11:00:00Z,2019-12-29T11:10:00Z
0.862,11.6,212,10.7,11.4,12.2,225,1.05,0.824,11.6,212,0.213,6.1,224,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T17:00:00Z,2020-01-19T17:00:00Z,2020-01-19T17:00:00Z
0.862,11.6,212,10.7,11.4,12.2,225,1.05,0.824,11.6,212,0.213,6.1,224,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T17:05:00Z,2020-01-19T17:00:00Z,2020-01-19T17:00:00Z
0.862,11.6,212,10.7,11.4,12.2,225,1.05,0.824,11.6,212,0.213,6.1,224,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T17:10:00Z,2020-01-19T17:00:00Z,2020-01-19T17:10:00Z
0.862,11.6,212,10.7,11.4,12.2,225,1.05,0.824,11.6,212,0.213,6.1,224,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T17:15:00Z,2020-01-19T17:00:00Z,2020-01-19T17:10:00Z
0.863,8.5,NaN,5.5,6,7.1,NaN,0.98,0.476,8.5,33,0.611,4.4,33,0.786,6.8,0.944,6.8,1.236,5,2019-12-08T01:00:00Z,2019-12-08T01:00:00Z,2019-12-08T01:00:00Z
0.863,8.5,NaN,5.5,6,7.1,NaN,0.98,0.476,8.5,33,0.611,4.4,33,0.786,6.8,0.944,6.8,1.236,5,2019-12-08T01:05:00Z,2019-12-08T01:00:00Z,2019-12-08T01:00:00Z
0.863,8.5,NaN,5.5,6,7.1,NaN,0.98,0.476,8.5,33,0.611,4.4,33,0.786,6.8,0.944,6.8,1.236,5,2019-12-08T01:10:00Z,2019-12-08T01:00:00Z,2019-12-08T01:10:00Z
0.863,8.5,NaN,5.5,6,7.1,NaN,0.98,0.476,8.5,33,0.611,4.4,33,0.786,6.8,0.944,6.8,1.236,5,2019-12-08T01:15:00Z,2019-12-08T01:00:00Z,2019-12-08T01:10:00Z
0.864,11.6,270,7.4,9,11.3,251,1.07,0.76,11.6,270,0.368,6.7,150,0.945,12.6,1.233,12.7,1.7,14,2019-12-14T08:00:00Z,2019-12-14T08:00:00Z,2019-12-14T08:00:00Z
0.864,11.6,270,7.4,9,11.3,251,1.07,0.76,11.6,270,0.368,6.7,150,0.945,12.6,1.233,12.7,1.7,14,2019-12-14T08:05:00Z,2019-12-14T08:00:00Z,2019-12-14T08:00:00Z
0.864,11.6,270,7.4,9,11.3,251,1.07,0.76,11.6,270,0.368,6.7,150,0.945,12.6,1.233,12.7,1.7,14,2019-12-14T08:10:00Z,2019-12-14T08:00:00Z,2019-12-14T08:10:00Z
0.864,11.6,270,7.4,9,11.3,251,1.07,0.76,11.6,270,0.368,6.7,150,0.945,12.6,1.233,12.7,1.7,14,2019-12-14T08:15:00Z,2019-12-14T08:00:00Z,2019-12-14T08:10:00Z
0.865,14.2,NaN,3.8,4.4,6.7,NaN,1.07,0.454,14.2,32,0.703,3,32,0.848,6.2,1.042,7.5,1.293,11,2019-12-29T06:00:00Z,2019-12-29T06:00:00Z,2019-12-29T06:00:00Z
0.865,14.2,NaN,3.8,4.4,6.7,NaN,1.07,0.454,14.2,32,0.703,3,32,0.848,6.2,1.042,7.5,1.293,11,2019-12-29T06:05:00Z,2019-12-29T06:00:00Z,2019-12-29T06:00:00Z
0.865,14.2,NaN,3.8,4.4,6.7,NaN,1.07,0.454,14.2,32,0.703,3,32,0.848,6.2,1.042,7.5,1.293,11,2019-12-29T06:10:00Z,2019-12-29T06:00:00Z,2019-12-29T06:10:00Z
0.865,14.2,NaN,3.8,4.4,6.7,NaN,1.07,0.454,14.2,32,0.703,3,32,0.848,6.2,1.042,7.5,1.293,11,2019-12-29T06:15:00Z,2019-12-29T06:00:00Z,2019-12-29T06:10:00Z
0.865,14.2,289,3.2,4.1,7.3,253,1.1,0.532,14.2,289,0.652,5.1,353,0.877,5.9,1.112,7.5,1.538,10.5,2020-01-13T06:00:00Z,2020-01-13T06:00:00Z,2020-01-13T06:00:00Z
0.865,14.2,289,3.2,4.1,7.3,253,1.1,0.532,14.2,289,0.652,5.1,353,0.877,5.9,1.112,7.5,1.538,10.5,2020-01-13T06:05:00Z,2020-01-13T06:00:00Z,2020-01-13T06:00:00Z
0.865,14.2,289,3.2,4.1,7.3,253,1.1,0.532,14.2,289,0.652,5.1,353,0.877,5.9,1.112,7.5,1.538,10.5,2020-01-13T06:10:00Z,2020-01-13T06:00:00Z,2020-01-13T06:10:00Z
0.865,14.2,289,3.2,4.1,7.3,253,1.1,0.532,14.2,289,0.652,5.1,353,0.877,5.9,1.112,7.5,1.538,10.5,2020-01-13T06:15:00Z,2020-01-13T06:00:00Z,2020-01-13T06:10:00Z
0.866,14.2,269,7.1,9.3,13.1,254,1.07,0.749,14.2,269,0.404,4.7,285,0.91,13.6,1.186,14,1.464,13.5,2020-01-09T16:00:00Z,2020-01-09T16:00:00Z,2020-01-09T16:00:00Z
0.866,14.2,269,7.1,9.3,13.1,254,1.07,0.749,14.2,269,0.404,4.7,285,0.91,13.6,1.186,14,1.464,13.5,2020-01-09T16:05:00Z,2020-01-09T16:00:00Z,2020-01-09T16:00:00Z
0.866,14.2,269,7.1,9.3,13.1,254,1.07,0.749,14.2,269,0.404,4.7,285,0.91,13.6,1.186,14,1.464,13.5,2020-01-09T16:10:00Z,2020-01-09T16:00:00Z,2020-01-09T16:10:00Z
0.866,14.2,269,7.1,9.3,13.1,254,1.07,0.749,14.2,269,0.404,4.7,285,0.91,13.6,1.186,14,1.464,13.5,2020-01-09T16:15:00Z,2020-01-09T16:00:00Z,2020-01-09T16:10:00Z
0.867,11.6,264,5.5,6.6,8.7,247,1.07,0.623,11.6,264,0.525,6.7,277,0.922,9.3,1.19,9.9,1.544,10.5,2020-01-05T08:00:00Z,2020-01-05T08:00:00Z,2020-01-05T08:00:00Z
0.867,11.6,264,5.5,6.6,8.7,247,1.07,0.623,11.6,264,0.525,6.7,277,0.922,9.3,1.19,9.9,1.544,10.5,2020-01-05T08:05:00Z,2020-01-05T08:00:00Z,2020-01-05T08:00:00Z
0.867,11.6,264,5.5,6.6,8.7,247,1.07,0.623,11.6,264,0.525,6.7,277,0.922,9.3,1.19,9.9,1.544,10.5,2020-01-05T08:10:00Z,2020-01-05T08:00:00Z,2020-01-05T08:10:00Z
0.867,11.6,264,5.5,6.6,8.7,247,1.07,0.623,11.6,264,0.525,6.7,277,0.922,9.3,1.19,9.9,1.544,10.5,2020-01-05T08:15:00Z,2020-01-05T08:00:00Z,2020-01-05T08:10:00Z
0.868,14.2,250,6.7,8.3,10.9,248,1.04,0.717,14.2,250,0.449,6.1,266,0.932,11.6,1.074,11.7,1.28,11.5,2020-01-05T17:00:00Z,2020-01-05T17:00:00Z,2020-01-05T17:00:00Z
0.868,14.2,250,6.7,8.3,10.9,248,1.04,0.717,14.2,250,0.449,6.1,266,0.932,11.6,1.074,11.7,1.28,11.5,2020-01-05T17:05:00Z,2020-01-05T17:00:00Z,2020-01-05T17:00:00Z
0.868,14.2,250,6.7,8.3,10.9,248,1.04,0.717,14.2,250,0.449,6.1,266,0.932,11.6,1.074,11.7,1.28,11.5,2020-01-05T17:10:00Z,2020-01-05T17:00:00Z,2020-01-05T17:10:00Z
0.868,14.2,250,6.7,8.3,10.9,248,1.04,0.717,14.2,250,0.449,6.1,266,0.932,11.6,1.074,11.7,1.28,11.5,2020-01-05T17:15:00Z,2020-01-05T17:00:00Z,2020-01-05T17:10:00Z
0.869,14.2,247,9.9,12.6,15.4,252,1.07,0.821,14.2,247,0.254,6.7,155,0.826,14.6,0.969,14.5,1.071,15,2019-12-13T21:00:00Z,2019-12-13T21:00:00Z,2019-12-13T21:00:00Z
